분야,사업내용,사업기간,직접수행,지자체보조,민간보조,출연,위탁,융자,지방비매칭,시행주체,지방비매칭여부,사업비,단위사업명,경비내역1,경비내역1사업비,경비내역2,경비내역2사업비,경비내역3,경비내역3사업비,경비내역4,경비내역4사업비,경비내역5,경비내역5사업비,경비내역6,경비내역6사업비,경비내역7,경비내역7사업비,경비내역8,경비내역8사업비,출처파일,매칭패턴,주요부처,사업비규모,사업유형,지역관련성,민간참여도,성과계획서매칭,해당_성과계획서_파일,PDF_매칭여부,PDF_사업명,PDF_예산_억원,PDF_예산_백만원,예산_검증상태,예산_오차율,PDF_출처페이지,예산_숫자,경북관련도점수,경북관련성_최종
,"해외기술규제대응전략마련, 국제협력 등",계속사업,Y,N,Y,Y,N,N,N,"국가, 한국시험인증산업협회 등",,"73,571,000천원",무역기술장벽대응지원,무역기술장벽대응지원,"6,628,000천원",중견기업역량강,"69,866,000천원",기술규제개혁선진화체계구축,"1,120,000천원",IT기반기술표준정보화체계구축(정보화),"1,328,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 민간보조, 출연",국가기관,대규모(1000억원 이상),지원/보조,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,73571000,35.2,C급_정책참고
,"중소기업 경영애로를 전화, 방문, 인터넷을 통해 상담부터 현장 해 결까지 원스톱 지원",계속사업,Y,N,Y,Y,N,N,N,"국가, 한국경영기술지도사회 등",,"94,423,000천원",원스톱기업애로종합지원,원스톱기업애로종합지원,"11,066,000천원",중소기업판로및,"94,423,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 민간보조",국가기관,대규모(1000억원 이상),지원/보조,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,94423000,35.2,C급_정책참고
,"지방의회 위원, 전문위원 등 전문교육 실시",계속사업,Y,N,N,N,N,N,N,국가,,"41,705,000천원",의회운영교육 수입대체경비,의회운영교육 수입대체경비,"430,000천원",152),6천원,국회방송운영,"17,720,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 1권.txt,직접수행,국가기관,대규모(1000억원 이상),교육/인재양성,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,41705000,33.0,C급_정책참고
,"국제협력을 통한 금융산업 선진화 추진, 금융중심지 추진 전략을 체계적으로 진행",계속사업,Y,N,Y,Y,N,N,N,"국가, 금융감독원",,"970,806,000천원",금융관련 국제협력 및 금융중심지추진,금융관련 국제협력 및 금융중심지추진,"870,000천원",금융소비자보호,"968,900,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),180천원,972) 금융소비자보호,"970,806,000천원",972),1천원,,,2. 2026년도 세입세출예산안사업별 설명서 1권.txt,"직접수행, 출연",국가기관,대규모(1000억원 이상),국제협력,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,970806000,33.0,C급_정책참고
,"조세관련 국제협상, 국제회의 개최, 국제부담금 납부 및 개정 세법 홍보 등 조세정책 추진",계속사업,Y,N,N,Y,N,N,N,"국가, 민간",,"112,286,000천원",국제조세협력,국제조세협력,"1,334,000천원",국고업무관리지,"1,665,000천원",국제조세기구 등 분담금,"714,000천원",관세협력기구 출연(ODA),"1,023,000천원",조세지출 성과관리 및 평가,"366,000천원",국내조세협력,"883,000천원",조세개혁추진단 운영,"74,000천원",,,2. 2026년도 세입세출예산안사업별 설명서 1권.txt,직접수행,국가기관,대규모(1000억원 이상),정책/제도,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,112286000,33.0,C급_정책참고
,우리기업의 해외조달시장 진출 지원,계속사업,Y,N,Y,Y,N,N,N,"국가, 민간",,"27,253,000천원",정부조달 국제협력체제 구축,정부조달 국제협력체제 구축,"4,195,000천원",전자조달 네트워크 구축 및 운영(ODA),"4,534,000천원",조달물자 구매,"27,253,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 1권.txt,"직접수행, 출연",국가기관,대규모(1000억원 이상),인프라/건설,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,27253000,33.0,C급_정책참고
,"지역별 동포사회 현안을 반영, 거주국 내 정착 및 주류사회 진출 지원을 통해 한인 위상 제고에 기여",계속사업,Y,N,N,N,N,N,N,국가,,"16,226,000천원",재외동포사회와의 파트너십 사업,재외동포사회와의 파트너십 사업,"582,000천원",재외동포와 모국,"9,427,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),지원/보조,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,16226000,33.0,C급_정책참고
,지역경제 활성화 지원으로 지역활력 제고,계속사업,Y,N,N,N,N,N,N,국가,,"15,822,000천원",지역금융활성화,지역금융활성화,"114,000천원",지방자치인재개,"6,594,000천원",지역경제활성화,"690,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),지원/보조,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,15822000,33.0,C급_정책참고
,"농업, 농촌 교육훈련 지원",계속사업,Y,Y,Y,N,N,N,Y,"국가, 지자체, 민간",5억원,"39,916,000천원",농촌고용인력지,농촌교육훈련지원,"30,502,000천원",농촌고용인력지,"39,916,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 지자체보조, 민간보조, 지방비매칭",국가기관,대규모(1000억원 이상),교육/인재양성,전국단위,관민협력(3자),부분매칭,,No,,0.0,0,,0.0,0,39916000,33.0,C급_정책참고
,마리나산업 육성을 위한 기반시설 지원,계속사업,Y,N,Y,N,N,N,N,국가,,"44,751,000천원",마리나 항만,마리나 항만,"359,000천원",그린포트 구축,"44,751,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 민간보조",국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,44751000,33.0,C급_정책참고
,내수면 지역지원 이관,계속사업,Y,Y,Y,N,N,N,Y,"국가, 지자체, 민간",104억원,"22,871,000천원",내수면자원조성(지원),내수면자원조성(지원),"11,350,000천원",친환경양식육성(,"38,013,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 지자체보조, 민간보조, 지방비매칭",국가기관,대규모(1000억원 이상),지원/보조,지역특화,관민협력(3자),부분매칭,,No,,0.0,0,,0.0,0,22871000,33.0,C급_정책참고
,"섬유패션 비즈니스 기반마련, 신발산업 고도화 및 생활산업 고부 가가치화 유도 등",계속사업,Y,N,Y,Y,N,N,N,"국가, 한국안광학산업진흥원 등",,"420,294,000천원",섬유패션산업활성화기반마련,섬유패션산업활성화기반마련,"22,008,000천원",제조기반기술개,"420,294,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),3천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,국가기관,대규모(1000억원 이상),기타,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,420294000,33.0,C급_정책참고
,"산업융합활성화, 제조업 소프트강화, 메디컬융합소재산업 활성화",계속사업,Y,N,Y,Y,N,N,N,"국가, 민간, 한국디자인진흥원 등",,"124,517,000천원",디자인산업진흥,디자인산업진흥,"32,070,000천원",산업융합문화기반조성및산업융합옴부즈만운영,"7,553,000천원",엔지니어링산업진흥,"1,802,000천원",지식서비스기반구축,"611,000천원",나노융합산업생태계조성촉진,"4,310,000천원",전북특별자치도 디자인진흥원 건립,"100,000천원",창의산업기술개,"6,300,000천원",,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,국가기관,대규모(1000억원 이상),기타,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,124517000,33.0,C급_정책참고
,특구 제도 운영 및 지정 지원,계속사업,Y,N,Y,N,N,N,N,"국가, 민간",,"44,153,000천원",지역특구제도 운영,지역특구제도 운영,"23,120,000천원",대중소기업간협,"20,115,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),420천원,0 동반성장지원,"44,153,000천원",,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 민간보조",국가기관,대규모(1000억원 이상),지원/보조,지역특화,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,44153000,33.0,C급_정책참고
,보건산업을 첨단 고부가가치 산업으로 육성하여 보건의료서비스의 질 향상 및 선진의료체계 구축,계속사업,Y,Y,Y,N,N,N,Y,"국가, 민간",9억원,"44,581,000천원",융합형 의사과학자 양성,융합형 의사과학자 양성,"8,875,000천원",보건의료 빅데이터 플랫폼 구축사업(정보화),"2,000,000천원",전자의무기록시스템(EMR) 인증 관리운영,"1,643,000천원",재생의료 안전관리체계 구축,"4,971,000천원",의료정보 활용,"21,788,000천원",AI응용제품 신속 상용화 지원(보건),"20,000,000천원",의사과학자 도약 프로그램,"9,800,000천원",,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 지자체보조, 민간보조, 지방비매칭",국가기관,대규모(1000억원 이상),인프라/건설,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,44581000,33.0,C급_정책참고
,"노인적합형 일자리를 창출, 제공하여 노인의 사회활동, 건강증진 지원",계속사업,Y,Y,Y,N,N,N,Y,"국가, 민간",299억원,"49,096,000천원",노인일자리 및 사회활동지원(지원),노인일자리 및 사회활동지원(지원),"231,017,000천원",장사시설,"49,096,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 지자체보조, 지방비매칭",국가기관,대규모(1000억원 이상),지원/보조,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,49096000,33.0,C급_정책참고
,의료취약지에 대한 안전한 의료환경 조성,계속사업,Y,Y,N,N,N,N,Y,"국가, 지자체",166억원,"49,852,000천원",의료 및 분만취약지 지원,의료 및 분만취약지 지원,"17,456,000천원",응급의료 안전망,"32,937,000천원",2800 응급의료체계운영지,"32,937,000천원",000 원,1천원,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 지자체보조, 지방비매칭",국가기관,대규모(1000억원 이상),지원/보조,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,49852000,33.0,C급_정책참고
,"의약품 허가 및 제약산업 지원, 표준품 품질 검증 실시 등을 통한 의약품 공급기반 구축",계속사업,Y,N,Y,N,N,N,N,국가,,"33,033,000천원",임상시험 안전기준 강화,임상시험 안전기준 강화,"2,127,000천원",바이오생약 안전,"24,474,000천원",의약품 인허가 규제 국제협력 및 경쟁력 강화,"3,320,000천원",의약품 품질고도화,"4,579,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 민간보조",국가기관,대규모(1000억원 이상),인프라/건설,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,33033000,33.0,C급_정책참고
,산업폐수 등을 관리하기 위함,계속사업,Y,Y,N,N,N,N,Y,"국가, 지자체",110억원,"1,251,307,000천원",하천하구 쓰레기 정화사업,하천하구 쓰레기 정화사업,"13,342,000천원",하수도 관리,"1,251,307,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"직접수행, 지자체보조, 지방비매칭",국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,1251307000,33.0,C급_정책참고
,"정책 및 법제도가 고용에 미치는 영향을 분석평가, 산업전환 이 고용에 미치는 영향에 대한 조사",계속사업,Y,N,N,Y,N,N,N,국가,,"338,417,000천원",고용영향평가사업,고용영향평가사업,"1,329,000천원",청년직업정보제,"23,363,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,출연,국가기관,대규모(1000억원 이상),정책/제도,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,338417000,33.0,C급_정책참고
,제주지역 SW산업기능지원,계속사업,N,Y,N,Y,N,N,Y,"지자체, 정보통신산업진흥원",1억원,"6,964,000천원",지역 디지털 기초체력 지원(제주),지역 디지털 기초체력 지원(제주),"470,000천원",스마트화산업기,"3,375,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),1천원,장(분야),130천원,000 관(부문),133천원,정보통신,"3,375,000천원",2. 2026년도 세입세출예산안사업별 설명서 2권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),지원/보조,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,6964000,32.0,C급_정책참고
,아프리카지역 국가원조,계속사업,N,N,N,Y,N,N,N,한국국제협력단,,"93,168,000천원",중남미지역 국가,가나(ODA),"18,795,000천원",에티오피아(ODA),"23,478,000천원",아프리카지역 일반협력 국가그룹(ODA),"131,620,000천원",중남미지역 국가,"80,283,000천원",르완다(ODA),"19,850,000천원",우간다(ODA),"19,697,000천원",탄자니아(ODA),"18,508,000천원",세네갈(ODA),"9,148,000천원",2. 2026년도 세입세출예산안사업별 설명서 2권.txt,출연,기타,대규모(1000억원 이상),기타,지역특화,공공주도,매칭어려움,,No,,0.0,0,,0.0,0,93168000,32.0,C급_정책참고
,어촌신활력증진(제주계정),계속사업,N,Y,N,N,N,N,Y,지자체 6. 지방비매칭  30억원,30억원,"85,955,000천원",어촌신활력증진(제주),어촌신활력증진(제주),"6,425,000천원",수산경영안정(제,"10,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),1천원,3400 어업인소득안정지원,"10,000천원",,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),기타,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,85955000,32.0,C급_정책참고
,지역의 에너지이용합리화를 위해 지방자치단체가 지역별 특성에 맞게 중점 추진하는 사업,계속사업,N,Y,N,Y,N,N,Y,지자체,103억원,"74,228,000천원",기타경상이전수입,지역에너지절약 시설보조(자율계정),"6,864,000천원",가스수급안정,"57,772,000천원",5400 에너지공급체계구축,"57,772,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),기타,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,74228000,32.0,C급_정책참고
,방송통신서비스 이용자 권익보호 및 공정경쟁 환경조성,계속사업,Y,N,Y,Y,N,N,N,"국가, 민간, 한국인터넷진흥원 등",,"37,328,000천원",방송통신 이용자 보호 환경조성,방송통신 이용자 보호 환경조성,"2,338,000천원",방송통신시장 조사분석,"2,401,000천원",방송인프라지원,"6,624,000천원",안전한위치정보이용환경조성(정보화),"183,000천원",불법스팸대응체계구축(정보화),"3,304,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,민간보조,과학기술정보통신부,대규모(1000억원 이상),기타,전국단위,관민협력(2자),매칭가능,[12]2026년도 성과계획서_과학기술정보통신부.pdf,No,,0.0,0,,0.0,0,37328000,31.200000000000003,C급_정책참고
,기후변화협약 등 에너지환경변화에 대응,계속사업,Y,N,N,Y,N,N,N,한국에너지기술평가원,,"15,748,000천원",기술정책,에너지국제공동연구(R&D),"52,113,000천원",기술정책,"891,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 출연",산업통상자원부,대규모(1000억원 이상),정책/제도,일반,공공주도,매칭가능,[21]2026년도 성과계획서_산업통상자원부.pdf,No,,0.0,0,,0.0,0,15748000,31.200000000000003,C급_정책참고
